surface,path,line,control_kind,snippet,binding_state
control-panel,services/dsh/frontend/control-panel/partners/PartnerCreatePanel.tsx,72,onChange,"<CpTextInput value={legalIdentityNumber} onChange={setLegalIdentityNumber} aria-label=""رقم السجل التجاري"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnerCreatePanel.tsx,75,onChange,"<CpTextInput value={ownerName} onChange={setOwnerName} aria-label=""اسم المالك"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnerCreatePanel.tsx,78,onChange,"<CpTextInput value={primaryPhone} onChange={setPrimaryPhone} aria-label=""رقم الجوال"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnerCreatePanel.tsx,81,onChange,"<CpTextInput value={category} onChange={setCategory} aria-label=""الفئة"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnerCreatePanel.tsx,84,onChange,"<CpTextInput value={notes} onChange={setNotes} aria-label=""ملاحظات"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnerCreatePanel.tsx,95,onClick,onClick={() => void submit()},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnerCreatePanel.tsx,99,onClick,<CpButton onClick={onClose}>إلغاء</CpButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnerDetailOperationalScreen.tsx,95,onClick,<CpRetryButton onClick={() => void detail.reload()}>إعادة المحاولة</CpRetryButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnerDetailOperationalScreen.tsx,147,onClick,{onBack ? <CpButton onClick={onBack}>← رجوع</CpButton> : null},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnerDetailOperationalScreen.tsx,156,onChange,onChange={(value) => setTab(value as Tab)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnerDetailOperationalScreen.tsx,182,onClick,"<CpButton key={status} onClick={() => { setTransitionTarget(status); setTransitionReason(""""); }}>{status}</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnerDetailOperationalScreen.tsx,189,onChange,onChange={setTransitionReason},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/partners/PartnerDetailOperationalScreen.tsx,194,onClick,"<CpButton onClick={() => void confirmTransition()} disabled={detail.mutationState.kind === ""loading"" || (REASON_REQUIRED.has(transitionTarget) && !transitionReason.trim())}>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
